127.0.0.1 - - [10/Nov/2022:21:32:53 -0300] "GET / HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:35:58 -0300] "GET /FinTechServelts/login.jsp HTTP/1.1" 200 2146
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:35:58 -0300] "GET /FinTechServelts/image/gmail.svg HTTP/1.1" 404 802
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:35:58 -0300] "GET /FinTechServelts/recources/css/style-index.css HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:35:58 -0300] "GET /FinTechServelts/image/facebook.svg HTTP/1.1" 404 805
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:35:58 -0300] "GET /FinTechServelts/image/authentication.svg HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:35:58 -0300] "GET /FinTechServelts/image/circulo_azul.svg HTTP/1.1" 404 809
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:35:58 -0300] "GET /FinTechServelts/login.jsp HTTP/1.1" 200 2146
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:35:59 -0300] "GET /FinTechServelts/recources/css/style-index.css HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:35:59 -0300] "GET /FinTechServelts/image/gmail.svg HTTP/1.1" 404 802
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:35:59 -0300] "GET /FinTechServelts/image/facebook.svg HTTP/1.1" 404 805
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:35:59 -0300] "GET /FinTechServelts/image/circulo_azul.svg HTTP/1.1" 404 809
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:35:59 -0300] "GET /FinTechServelts/image/authentication.svg HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:35:59 -0300] "GET /FinTechServelts/login.jsp HTTP/1.1" 200 2146
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:35:59 -0300] "GET /FinTechServelts/recources/css/style-index.css HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:35:59 -0300] "GET /FinTechServelts/image/gmail.svg HTTP/1.1" 404 802
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:35:59 -0300] "GET /FinTechServelts/image/authentication.svg HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:35:59 -0300] "GET /FinTechServelts/image/circulo_azul.svg HTTP/1.1" 404 809
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:35:59 -0300] "GET /FinTechServelts/image/facebook.svg HTTP/1.1" 404 805
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:35:59 -0300] "GET /FinTechServelts/login.jsp HTTP/1.1" 200 2146
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:35:59 -0300] "GET /FinTechServelts/recources/css/style-index.css HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:35:59 -0300] "GET /FinTechServelts/image/gmail.svg HTTP/1.1" 404 802
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:35:59 -0300] "GET /FinTechServelts/image/facebook.svg HTTP/1.1" 404 805
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:35:59 -0300] "GET /FinTechServelts/image/circulo_azul.svg HTTP/1.1" 404 809
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:35:59 -0300] "GET /FinTechServelts/image/authentication.svg HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:06 -0300] "GET /FinTechServelts/login.jsp HTTP/1.1" 200 2146
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:06 -0300] "GET /FinTechServelts/recources/css/style-index.css HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:06 -0300] "GET /FinTechServelts/recources/css/style-global.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:06 -0300] "GET /FinTechServelts/image/gmail.svg HTTP/1.1" 404 802
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:06 -0300] "GET /FinTechServelts/image/authentication.svg HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:06 -0300] "GET /FinTechServelts/image/facebook.svg HTTP/1.1" 404 805
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:06 -0300] "GET /FinTechServelts/image/circulo_azul.svg HTTP/1.1" 404 809
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:06 -0300] "GET /FinTechServelts/login.jsp HTTP/1.1" 200 2146
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:06 -0300] "GET /FinTechServelts/recources/css/style-index.css HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:06 -0300] "GET /FinTechServelts/image/gmail.svg HTTP/1.1" 404 802
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:06 -0300] "GET /FinTechServelts/image/facebook.svg HTTP/1.1" 404 805
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:06 -0300] "GET /FinTechServelts/image/authentication.svg HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:06 -0300] "GET /FinTechServelts/image/circulo_azul.svg HTTP/1.1" 404 809
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:06 -0300] "GET /FinTechServelts/login.jsp HTTP/1.1" 200 2146
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:06 -0300] "GET /FinTechServelts/recources/css/style-index.css HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:06 -0300] "GET /FinTechServelts/image/gmail.svg HTTP/1.1" 404 802
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:06 -0300] "GET /FinTechServelts/image/facebook.svg HTTP/1.1" 404 805
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:06 -0300] "GET /FinTechServelts/image/circulo_azul.svg HTTP/1.1" 404 809
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:06 -0300] "GET /FinTechServelts/image/authentication.svg HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:07 -0300] "GET /FinTechServelts/login.jsp HTTP/1.1" 200 2146
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:07 -0300] "GET /FinTechServelts/recources/css/style-index.css HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:07 -0300] "GET /FinTechServelts/image/gmail.svg HTTP/1.1" 404 802
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:07 -0300] "GET /FinTechServelts/image/facebook.svg HTTP/1.1" 404 805
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:07 -0300] "GET /FinTechServelts/image/circulo_azul.svg HTTP/1.1" 404 809
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:07 -0300] "GET /FinTechServelts/image/authentication.svg HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:07 -0300] "GET /FinTechServelts/login.jsp HTTP/1.1" 200 2146
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:07 -0300] "GET /FinTechServelts/recources/css/style-index.css HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:07 -0300] "GET /FinTechServelts/image/gmail.svg HTTP/1.1" 404 802
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:07 -0300] "GET /FinTechServelts/image/facebook.svg HTTP/1.1" 404 805
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:07 -0300] "GET /FinTechServelts/image/circulo_azul.svg HTTP/1.1" 404 809
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:07 -0300] "GET /FinTechServelts/image/authentication.svg HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:22 -0300] "GET /FinTechServelts/login.jsp HTTP/1.1" 200 2146
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:22 -0300] "GET /FinTechServelts/recources/css/style-login.css HTTP/1.1" 200 1971
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:22 -0300] "GET /FinTechServelts/recources/css/style-global.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:22 -0300] "GET /FinTechServelts/image/facebook.svg HTTP/1.1" 404 805
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:22 -0300] "GET /FinTechServelts/image/circulo_azul.svg HTTP/1.1" 404 809
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:22 -0300] "GET /FinTechServelts/image/gmail.svg HTTP/1.1" 404 802
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:36:22 -0300] "GET /FinTechServelts/image/authentication.svg HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:37:06 -0300] "GET /FinTechServelts/recources/css/style-global.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:37:06 -0300] "GET /FinTechServelts/recources/css/style-login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:38:58 -0300] "GET /FinTechServelts/login.jsp HTTP/1.1" 200 2834
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:38:58 -0300] "GET /FinTechServelts/recources/css/style-login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:38:58 -0300] "GET /FinTechServelts/recources/css/style-global.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:38:58 -0300] "GET /FinTechServelts/image/circulo_azul.svg HTTP/1.1" 404 809
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:38:58 -0300] "GET /FinTechServelts/image/gmail.svg HTTP/1.1" 404 802
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:38:58 -0300] "GET /FinTechServelts/image/facebook.svg HTTP/1.1" 404 805
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:38:58 -0300] "GET /FinTechServelts/image/authentication.svg HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:39:02 -0300] "GET /FinTechServelts/login.jsp HTTP/1.1" 200 2834
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:39:02 -0300] "GET /FinTechServelts/image/gmail.svg HTTP/1.1" 404 802
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:39:02 -0300] "GET /FinTechServelts/image/facebook.svg HTTP/1.1" 404 805
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:39:02 -0300] "GET /FinTechServelts/image/circulo_azul.svg HTTP/1.1" 404 809
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:39:02 -0300] "GET /FinTechServelts/image/authentication.svg HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:40:09 -0300] "GET /FinTechServelts/login.jsp HTTP/1.1" 200 2915
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:40:10 -0300] "GET /FinTechServelts/recources/css/style-login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:40:10 -0300] "GET /FinTechServelts/recources/css/style-global.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:40:10 -0300] "GET /FinTechServelts/image/gmail.svg HTTP/1.1" 404 802
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:40:10 -0300] "GET /FinTechServelts/image/facebook.svg HTTP/1.1" 404 805
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:40:10 -0300] "GET /FinTechServelts/image/circulo_azul.svg HTTP/1.1" 404 809
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:40:10 -0300] "GET /FinTechServelts/image/authentication.svg HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:40:10 -0300] "GET /FinTechServelts/login.jsp HTTP/1.1" 200 2915
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:40:10 -0300] "GET /FinTechServelts/image/gmail.svg HTTP/1.1" 404 802
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:40:10 -0300] "GET /FinTechServelts/image/facebook.svg HTTP/1.1" 404 805
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:40:10 -0300] "GET /FinTechServelts/image/circulo_azul.svg HTTP/1.1" 404 809
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:40:10 -0300] "GET /FinTechServelts/image/authentication.svg HTTP/1.1" 404 811
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:45:15 -0300] "GET /FinTechServelts/login.jsp HTTP/1.1" 200 2935
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:45:15 -0300] "GET /FinTechServelts/recources/css/style-login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:45:15 -0300] "GET /FinTechServelts/recources/css/style-global.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:45:15 -0300] "GET /FinTechServelts/recources/image/circulo_azul.svg HTTP/1.1" 200 2541
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:45:15 -0300] "GET /FinTechServelts/image/gmail.svg HTTP/1.1" 404 802
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:45:15 -0300] "GET /FinTechServelts/image/facebook.svg HTTP/1.1" 404 805
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:45:15 -0300] "GET /FinTechServelts/recources/image/authentication.svg HTTP/1.1" 200 7648
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:45:45 -0300] "GET /FinTechServelts/login.jsp HTTP/1.1" 200 2955
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:45:45 -0300] "GET /FinTechServelts/recources/image/gmail.svg HTTP/1.1" 200 685
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:45:45 -0300] "GET /FinTechServelts/recources/image/facebook.svg HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:45:45 -0300] "GET /FinTechServelts/recources/image/circulo_azul.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:45:45 -0300] "GET /FinTechServelts/recources/image/authentication.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2022:21:45:53 -0300] "GET /FinTechServelts/login.jsp HTTP/1.1" 200 2955
0:0:0:0:0:0:0:1 - - [10/Nov/2022:22:05:18 -0300] "GET /FinTechServelts/login.jsp HTTP/1.1" 200 2955
0:0:0:0:0:0:0:1 - - [10/Nov/2022:22:05:18 -0300] "GET /FinTechServelts/recources/css/style-login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2022:22:05:18 -0300] "GET /FinTechServelts/recources/css/style-global.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2022:22:05:19 -0300] "GET /FinTechServelts/recources/image/gmail.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2022:22:05:19 -0300] "GET /FinTechServelts/recources/image/facebook.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2022:22:05:19 -0300] "GET /FinTechServelts/recources/image/circulo_azul.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2022:22:05:19 -0300] "GET /FinTechServelts/recources/image/authentication.svg HTTP/1.1" 304 -
